NumAttr,NumOps,NumPubOps,Setters,Getters,Dep_Out,Dep_In,EC_Attr,IC_Attr,EC_Par,IC_Par,Barycenter,Betweenness,Closeness,Eigenvector,HITS.hub,HITS.authority,PageRank,Barycenter-W,Betweenness-W,Closeness-W,Eigenvector-W,HITS.hub-W,HITS.authority-W,PageRank-W,KeyDesign
26,64,64,7,19,23,107,1,10,179,56,0.202020202,0.002369902,0.121127143,0.448880233,0.002782148,0.319811363,0.037400265,0.018933404,0.008489163,0.02072758,0.347869002,7.70E-08,3.44E-06,0.023490593,1
6,43,41,4,10,14,1,0,3,3,52,0.262626263,3.04E-06,0.058388636,0.066561365,0.006745468,0.001467549,0.002474689,0.014562467,1.26E-05,0.0070004,0.007499891,3.43E-08,1.03E-09,0.001124052,0
3,7,7,2,2,2,6,0,1,9,5,0,0,0.093245747,0.432342693,0,0.010019044,0.015086893,0,0,0.018073754,0.174020252,0,3.32E-08,0.008536721,0
1,8,8,1,2,5,1,1,1,1,7,0.01010101,0,0.079261398,0.161338189,0.000135961,0.000936487,0.004059926,0.000604024,0,0.009606422,0.184934263,7.66E-10,1.50E-08,0.00416035,0
11,30,30,4,10,11,60,4,5,114,29,0.252525253,0.001650588,0.123606353,0.377848337,0.005626646,0.170021409,0.031186123,0.01954841,0.0028565,0.014400752,0.603621596,9.65E-08,7.78E-07,0.032746544,1
12,40,27,0,6,13,4,4,6,5,30,0.292929293,0.000148163,0.081608828,0.185246842,0.006647173,0.004036369,0.005340246,0.019482516,0.003490467,0.016105706,0.264241969,7.09E-08,8.40E-07,0.007516792,1
1,3,3,0,1,1,8,0,1,32,2,0,0,0.009585799,4.21E-06,0,0.000883014,0.00207027,0,0,0.009438217,0.152483692,0,5.72E-07,0.003180299,0
0,3,3,0,2,3,0,0,0,0,4,0,0,0,1.28E-10,0,0,0.000528873,0,0,0,5.29E-92,0,0,0.000391136,0
0,1,1,0,0,3,0,0,0,0,2,0,0,0,1.28E-10,0,0,0.000528873,0,0,0.014616186,0.035689047,0,2.63E-09,0.001092951,0
2,2,2,0,0,3,0,0,2,0,2,0,0,0,1.28E-10,0,0,0.000528873,0.000186698,0,0.007846281,4.09E-07,2.26E-11,1.28E-08,0.003141285,0
3,12,11,0,1,7,1,1,2,1,22,0.414141414,2.10E-05,0.002130178,2.53E-08,0.002339597,1.09E-05,0.000912895,0.022458707,0.003972583,0.013732414,0.052466445,4.92E-09,1.71E-07,0.00386011,1
3,2,2,0,1,2,2,0,2,2,2,0.575757576,2.66E-05,0.002366864,3.72E-09,3.25E-05,0.002814122,0.000903511,0.021085925,0.000100956,0.009967048,0.007568387,7.23E-10,2.46E-10,0.001493932,0
8,8,8,1,3,6,5,1,5,3,14,0.404040404,4.21E-05,0.00644313,1.37E-07,0.00230724,0.002384397,0.002199942,0.019164031,0.000302869,0.009504966,0.0276955,1.72E-09,9.77E-10,0.003658042,0
0,3,3,0,0,3,0,0,0,0,8,0.565656566,0,0,1.28E-10,3.24E-05,0,0.000528873,0.021558162,0.000216869,0.010741374,0.005382803,2.87E-12,1.68E-10,0.00067762,0
1,3,3,0,0,3,0,0,1,0,4,0.414141414,0,0,1.28E-10,0.002339597,0,0.000528873,0.021294588,0.000216869,0.010740432,0.005382803,3.26E-09,1.68E-10,0.00067762,0
1,2,2,0,0,3,0,0,1,0,2,0,0,0,1.28E-10,0,0,0.000528873,0,0,0.007967984,1.42E-05,0,6.04E-10,0.000465,0
21,70,69,12,21,24,8,4,9,15,69,0.04040404,4.42E-05,0.009585799,1.84E-05,1.56E-07,0.000814059,0.003235443,0.226234405,0.028911068,0.018312493,0.000323126,2.80E-06,0.000941847,0.016940925,1
0,1,1,0,0,1,0,0,0,0,0,0,0,0,1.28E-10,0,0,0.000528873,0.258006062,0,0.012561472,4.23E-05,2.76E-06,1.04E-07,0.000843573,0
2,11,11,1,5,6,3,0,2,1,11,0.070707071,0,0.005991124,1.73E-05,1.10E-05,7.58E-06,0.00159166,0.426374978,0,0.007792237,0.000225786,1.74E-05,2.92E-06,0.003109716,0
5,22,22,1,7,4,26,1,2,20,5,0.383838384,0.000274825,0.086448615,0.135832995,0.00230724,0.054508823,0.011485032,0.034231682,5.19E-05,0.009628989,0.180151772,1.21E-08,1.08E-07,0.007487338,1
1,25,25,0,3,21,0,0,1,0,46,0.01010101,0,0,1.28E-10,2.29E-21,0,0.000528873,0.003371552,0.000577694,0.005431367,1.04E-06,4.67E-08,1.06E-06,0.003740914,0
0,5,4,0,1,7,0,0,0,0,6,0.313131313,0,0,1.28E-10,0.011330683,0,0.000528873,0.28597786,0.003169138,0.007827745,4.80E-08,1.17E-07,1.57E-08,0.000393237,0
2,7,7,0,5,6,0,0,1,0,4,0.02020202,0,0,1.28E-10,1.37E-19,0,0.000528873,0.000362414,1.64E-06,0.000465613,1.35E-26,6.47E-09,2.92E-08,0.00039403,0
3,7,7,0,5,8,0,0,2,0,6,0.03030303,0,0,1.28E-10,1.49E-19,0,0.000528873,0.314169302,0.000204834,0.00045315,8.44E-26,3.23E-08,3.33E-08,0.000446832,0
2,7,7,0,5,6,0,0,2,0,5,0.02020202,0,0,1.28E-10,1.37E-19,0,0.000528873,0.314213231,0.000204366,0.00045315,8.44E-26,5.62E-09,3.33E-08,0.000446832,0
1,7,7,0,5,6,0,0,1,0,4,0.02020202,0,0,1.28E-10,1.37E-19,0,0.000528873,0.470688368,2.10E-06,0.000472592,1.35E-26,5.65E-09,2.92E-08,0.00039403,0
0,9,7,0,0,10,0,0,0,0,18,0,0,0,1.28E-10,0,0,0.000528873,0.262497804,0.003619002,0.0004503,1.45E-25,8.75E-08,2.71E-09,0.000728811,0
0,5,5,0,5,1,11,6,0,16,1,0,0,0.013108785,1.95E-07,0,5.95E-18,0.005467269,0,0,0.001047628,1.57E-24,0,2.95E-07,0.003915955,0
1,3,3,0,0,5,1,1,1,1,4,0.03030303,1.40E-06,0.001183432,1.92E-09,5.64E-20,3.80E-19,0.000618786,0.000274556,1.54E-05,0.000489696,1.52E-25,1.01E-09,2.85E-06,0.000482892,0
1,7,7,0,5,3,2,1,1,16,3,0.01010101,0,0.002366864,3.72E-09,8.07E-20,8.85E-19,0.000768641,0.000274556,0,0.000303228,7.33E-25,3.09E-09,1.10E-06,0.000789055,0
5,39,38,0,1,29,0,0,2,0,79,0.03030303,0,0,1.28E-10,-3.23E-21,0,0.000528873,0.262398963,0.000698281,0.000326464,1.05E-86,5.74E-05,1.44E-07,0.000528283,0
2,7,7,0,5,6,0,0,2,0,5,0.02020202,0,0,1.28E-10,1.37E-19,0,0.000528873,0.314213231,0.000204366,0.00045315,8.44E-26,5.62E-09,3.33E-08,0.000446832,0
16,63,58,0,0,12,0,0,1,0,5,0.01010101,0,0,1.28E-10,1.77E-21,0,0.000528873,4.39E-05,7.71E-06,0.000645508,3.78E-26,1.78E-11,1.43E-06,0.000430812,0
43,71,69,0,0,14,0,0,3,0,29,0.070707071,0,0,1.28E-10,1.05E-19,0,0.000528873,0.364292304,0.000108668,0.000611946,3.78E-26,8.55E-07,1.43E-06,0.000430812,0
23,0,0,0,0,3,0,0,3,0,0,0,0,0,1.28E-10,0,0,0.000528873,0,0,0,5.29E-92,0,0,0.000391136,0
0,1,1,0,0,4,8,0,0,1,2,0.01010101,1.40E-06,0.009585799,2.62E-08,8.07E-20,4.16E-18,0.002553426,7.69E-05,1.12E-05,0.00091818,1.54E-25,8.66E-10,1.66E-09,0.000823943,0
3,7,7,0,5,6,0,0,2,0,6,0.02020202,0,0,1.28E-10,1.37E-19,0,0.000528873,0.313883764,1.58E-05,0.000374857,9.79E-26,1.32E-08,6.25E-08,0.000449726,0
1,7,7,0,5,6,0,0,1,0,4,0.02020202,0,0,1.28E-10,1.37E-19,0,0.000528873,0.000318485,2.10E-06,0.000465613,1.35E-26,5.60E-09,2.92E-08,0.00039403,0
4,8,8,0,4,5,0,0,3,0,9,0,0,0,1.28E-10,0,0,0.000528873,0,0,0.001024124,2.21E-25,0,6.43E-09,0.00082321,0
4,7,7,0,5,3,1,0,1,1,3,0.01010101,0,0.001183432,1.92E-09,8.07E-20,3.80E-19,0.000618786,7.69E-05,0,0.000201435,1.09E-24,8.66E-10,1.91E-06,0.000733867,0
2,4,1,0,0,6,0,0,1,0,4,0.01010101,0,0,1.28E-10,2.07E-20,0,0.000528873,0.001537515,1.12E-05,0.00016642,3.35E-84,7.90E-17,1.22E-14,0.000742897,0
3,5,5,0,3,12,1,1,3,2,5,0.01010101,2.80E-06,0.001577909,1.36E-08,2.07E-20,-1.64E-20,0.00110583,0.009159199,3.79E-05,0.000152701,2.17E-86,3.57E-13,3.04E-11,0.00071475,0
0,2,2,0,0,1,0,0,0,0,1,0,0,0,1.28E-10,0,0,0.000528873,0,0,0.000292929,1.76E-80,0,6.97E-22,0.000493572,0
1,4,3,1,2,2,2,1,0,1,0,0,0,0.002704987,6.21E-08,0,1.53E-18,0.001918321,0.000285539,1.40E-05,0.000188445,9.35E-80,0,6.38E-18,0.001319861,0
5,3,2,0,0,3,0,0,1,0,0,0,0,0,1.28E-10,0,0,0.000528873,0,0,0.000147417,1.34E-77,0,0,0.001340507,0
0,1,1,0,0,3,0,0,0,0,5,0,0,0,1.28E-10,0,0,0.000528873,0,0,0.000235379,2.44E-78,0,0,0.000563749,0
1,5,3,0,1,10,0,0,1,0,4,0,0,0,1.28E-10,0,0,0.000528873,0.001021349,9.82E-06,0.000233764,5.50E-82,5.61E-20,1.18E-14,0.000753137,0
1,7,7,1,3,6,1,1,1,0,6,0.03030303,2.80E-06,0.001183432,1.92E-09,-2.22E-22,7.08E-08,0.000678728,0.012497804,2.80E-06,7.40E-05,3.73E-89,3.44E-13,1.22E-10,0.000493442,0
6,10,8,1,1,9,0,0,4,0,7,0.080808081,0,0,1.28E-10,2.10E-07,0,0.000528873,0.303659287,0,0,5.29E-92,2.45E-09,0,0.000391136,0
234,0,0,0,0,1,0,0,1,0,0,0,0,0,1.28E-10,0,0,0.000528873,0,0,0,5.29E-92,0,0,0.000391136,0
0,1,0,0,0,2,0,0,0,0,1,0.01010101,0,0,1.28E-10,7.16E-21,0,0.000528873,0.00423915,0,6.09E-05,2.16E-12,3.12E-13,2.66E-183,0.004989602,0
0,1,0,0,0,2,0,0,0,0,1,0.01010101,0,0,1.28E-10,7.16E-21,0,0.000528873,0.006259884,0,0.000288349,3.87E-13,3.12E-13,4.74E-184,0.001212291,0
0,1,0,0,0,2,0,0,0,0,1,0.01010101,0,0,1.28E-10,7.16E-21,0,0.000528873,0.006303813,0,0.000313838,3.48E-13,3.12E-13,4.27E-184,0.001130176,0
