NumAttr,NumOps,NumPubOps,Setters,Getters,Dep_Out,Dep_In,EC_Attr,IC_Attr,EC_Par,IC_Par,Barycenter,Betweenness,Closeness,Eigenvector,HITS.hub,HITS.authority,PageRank,Barycenter-W,Betweenness-W,Closeness-W,Eigenvector-W,HITS.hub-W,HITS.authority-W,PageRank-W,KeyDesign
0,2,2,0,0,5,0,0,0,0,4,0.111111111,0,0,3.29E-14,0.001064879,0,0.001948743,0.044375827,0.001541409,0.00805217,0.005418552,0.007383726,1.14E-05,0.001332203,0
1,5,4,1,0,4,0,0,1,0,1,0.603174603,0,0,3.29E-14,2.86E-05,0,0.001948743,0.204499338,0,0,1.78E-32,0.01073863,0,0.001066277,0
3,10,8,2,0,12,2,1,3,1,13,0.619047619,0.000793152,0.007722008,2.53E-12,0.001005131,0.000421599,0.003812423,0.089898544,0.036509932,0.009901376,0.059304211,0.000871022,0.000600065,0.002721222,0
6,10,9,1,1,11,0,0,6,0,5,0.015873016,0,0,3.29E-14,4.23E-05,0,0.001948743,0.103131892,0.000555206,0.001579502,5.88E-21,7.80E-07,1.24E-05,0.001139725,0
1,3,3,0,0,4,1,1,1,0,2,0,0,0.003861004,1.28E-12,0,9.30E-06,0.002777045,0.074106749,0.00091437,0.001144001,9.60E-21,5.23E-07,8.15E-09,0.001204669,0
0,2,2,0,0,3,4,0,0,0,1,0,0,0.031884419,0.027091485,0,0.000336466,0.008315791,0,0,0.00373144,2.34E-10,0,5.76E-06,0.004734418,0
6,5,5,0,2,1,0,0,0,0,0,0,0,0,3.29E-14,0,0,0.001948743,0,0,0,1.78E-32,0,0,0.001066277,0
2,4,4,0,0,5,0,0,2,0,2,0.841269841,0,0,3.29E-14,5.30E-05,0,0.001948743,0.221790913,0.001212176,0.001029601,2.22E-10,0.000527593,3.47E-06,0.001189114,1
2,8,8,1,0,8,0,0,2,0,3,0.015873016,0,0,3.29E-14,4.35E-05,0,0.001948743,0.879400088,2.99E-05,0.000594001,1.47E-20,8.26E-06,2.13E-05,0.00109497,0
0,1,1,0,0,1,0,0,0,0,0,0,0,0,3.29E-14,0,0,0.001948743,0,0,0.001544402,6.33E-11,0,9.91E-07,0.001101373,0
