NumAttr,NumOps,NumPubOps,Setters,Getters,Dep_Out,Dep_In,EC_Attr,IC_Attr,EC_Par,IC_Par,Barycenter,Betweenness,Closeness,Eigenvector,HITS.hub,HITS.authority,PageRank,Barycenter-W,Betweenness-W,Closeness-W,Eigenvector-W,HITS.hub-W,HITS.authority-W,PageRank-W,KeyDesign
4,7,7,1,0,5,0,0,4,0,0,0.051282051,0,0,6.10E-16,4.53E-06,0,0.000886806,0.091820326,0,0,2.41E-74,0.000209341,0,0.000691652,0
3,19,19,1,0,4,0,0,3,0,0,0.051282051,0,0,6.10E-16,1.91E-06,0,0.000886806,0.181550172,0,0,2.41E-74,0.000828661,0,0.000691652,0
1,2,2,1,0,2,0,0,1,0,1,0,0,0,6.10E-16,0,0,0.000886806,0,0,0,2.41E-74,0,0,0.000691652,0
9,13,10,9,1,6,4,1,2,0,8,0.085470085,6.06E-05,0.006956522,3.62E-13,2.13E-06,3.72E-18,0.003902234,0.176779588,0.001521992,0.000988142,6.15E-71,0.000277006,0.000100356,0.001527565,0
1,5,3,0,2,9,1,1,1,0,6,0.034188034,3.03E-06,0.00173913,9.09E-14,0.000129115,5.40E-07,0.001263735,0.010720412,0,6.96E-05,3.50E-71,0.00186882,3.36E-05,0.000997963,0
9,32,9,5,6,22,4,2,8,0,35,0.042735043,7.88E-05,0.007747036,2.68E-11,0.000612563,8.20E-05,0.005208727,0.158822899,0.00135737,0.000249327,1.12E-68,0.003615996,0.039558434,0.00196034,1
5,12,4,2,3,8,1,1,5,0,12,0.034188034,9.09E-06,0.00173913,9.09E-14,0.000129115,1.17E-19,0.001640663,0.201329331,1.21E-05,1.04E-05,2.35E-70,0.000227305,0.000112835,0.001149076,0
0,2,0,0,0,5,0,0,0,0,4,0.136752137,0,0,6.10E-16,9.66E-20,0,0.000886806,0.172169811,0,0,2.41E-74,0.000428273,0,0.000691652,0
7,11,10,1,0,12,0,0,7,0,1,0.136752137,0,0,6.10E-16,9.66E-20,0,0.000886806,0.28280446,0,0,2.41E-74,0.001308499,0,0.000691652,0
0,4,4,0,0,0,0,0,0,0,0,0,0,0,6.10E-16,0,0,0.000886806,0.01640223,0,0,2.41E-74,0.003485117,0,0.000691652,0
7,3,3,1,0,8,0,0,7,0,0,0.05982906,0,0,6.10E-16,1.92E-06,0,0.000886806,0.007182676,0,0,2.41E-74,0.000508625,0,0.000691652,0
