NumAttr,NumOps,NumPubOps,Setters,Getters,Dep_Out,Dep_In,EC_Attr,IC_Attr,EC_Par,IC_Par,Barycenter,Betweenness,Closeness,Eigenvector,HITS.hub,HITS.authority,PageRank,Barycenter-W,Betweenness-W,Closeness-W,Eigenvector-W,HITS.hub-W,HITS.authority-W,PageRank-W,KeyDesign
4,9,4,1,4,3,3,0,3,7,14,0,0,0.003972668,4.17E-15,0,0.00059662,0.001338741,0.000483691,3.72E-06,0.000252806,1.74E-75,1.55E-10,0.000361895,0.000723133,0
13,11,7,6,0,7,0,0,3,0,11,0.6765286,0,0,7.25E-18,0.00228094,0,0.000372591,0.33988331,0,0,1.11E-84,0.002728053,0,0.000227937,0
3,7,7,0,3,1,1,0,1,3,10,0,0,0.001112347,1.74E-16,0,0.000564772,0.00045178,0,0,2.27E-05,1.96E-81,0,0.000460147,0.000272723,0
2,5,2,2,2,2,1,0,1,1,4,0.00591716,0,0.001112347,1.74E-16,0.002056097,0.000593927,0.000435942,0.488164697,0,9.27E-05,4.81E-82,0.000508856,0.000117304,0.000236846,0
6,6,6,2,2,2,0,0,1,0,4,0.698224852,0,0,7.25E-18,1.06E-05,0,0.000372591,0.280087064,3.03E-05,0.000185391,2.41E-82,0.000680118,5.87E-05,0.000232391,0
3,5,0,0,3,1,0,0,1,0,8,0,0,0,7.25E-18,0,0,0.000372591,0,0,0.000241232,1.79E-73,0,3.40E-08,0.000921602,0
1,2,1,0,0,3,0,0,1,0,2,0.861932939,0,0,7.25E-18,1.12E-05,0,0.000372591,0.350766347,0.000135018,0.000158907,6.76E-80,4.26E-06,1.76E-06,0.000270324,0
0,3,1,0,1,3,0,0,0,0,2,0.01183432,0,0,7.25E-18,6.78E-06,0,0.000372591,0.379938934,6.19E-06,9.27E-05,4.81E-82,6.38E-05,0.000117304,0.000236846,0
2,8,7,2,2,1,3,2,1,9,8,0,0,0.004192693,2.05E-14,0,0.001644651,0.000763778,0,0,0.00078231,1.42E-76,0,0.001773348,0.000508038,0
0,1,1,0,1,2,0,0,0,1,1,0.01183432,0,0,7.25E-18,0.000339884,0,0.000372591,0.44526739,3.72E-06,0.00041713,3.38E-80,4.31E-06,9.89E-05,0.000232928,0
23,29,29,19,2,9,2,0,4,0,23,0.40433925,0.000156075,0.002224694,3.41E-16,0.003651623,0.000511408,0.000847722,0.189757852,0.000424872,0.000370782,4.81E-82,0.007179581,1.46E-05,0.000477065,0
15,17,16,15,1,6,2,0,5,0,13,0.733727811,0.000237829,0.002502781,2.17E-15,0.002990612,8.46E-20,0.00127539,0.25563046,0.00060696,0.000778643,2.39E-78,0.000453326,0.000121009,0.000325301,0
5,11,11,3,3,6,2,2,3,2,9,0.65877712,7.32E-05,0.004192693,2.05E-14,6.98E-05,0.001644651,0.000763778,0.237219989,0.000505387,0.000565002,1.47E-76,0.00085938,0.001532964,0.000613248,0
4,7,7,2,5,6,0,0,2,0,7,0,0,0,7.25E-18,0,0,0.000372591,0,0,0.000185391,2.41E-82,0,5.09E-06,0.000239335,0
2,2,2,0,1,3,0,0,1,0,3,0,0,0,7.25E-18,0,0,0.000372591,0,0,0.000139043,3.21E-82,0,6.79E-06,0.000243134,0
1,3,1,0,0,13,0,0,1,0,4,0.861932939,0,0,7.25E-18,7.71E-22,0,0.000372591,0.317149853,0,0,1.11E-84,0.000246527,0,0.000227937,0
0,2,1,0,0,4,1,0,0,0,2,0.861932939,8.05E-05,0.001112347,1.74E-16,7.71E-22,-2.29E-19,0.000689345,0.31929623,0.000168462,0.000741565,1.71E-80,0.000123734,5.05E-05,0.000375757,0
0,1,0,0,0,4,0,0,0,0,2,0.992110454,0,0,7.25E-18,-2.08E-21,0,0.000372591,0.343450528,0,0,1.11E-84,5.37E-05,0,0.000227937,0
6,11,9,3,3,7,3,0,3,0,8,0.412228797,0.000237829,0.003337041,5.07E-16,0.002618836,6.27E-20,0.001322852,0.218114211,0.000376769,0.000333704,1.20E-81,0.001520662,1.12E-07,0.000583175,0
0,1,1,0,0,1,0,0,0,0,0,0.540433925,0,0,7.25E-18,5.72E-22,0,0.000372591,0.265727501,0,0,1.11E-84,1.09E-06,0,0.000227937,0
1,1,1,0,0,2,0,0,1,0,0,0.540433925,0,0,7.25E-18,5.72E-22,0,0.000372591,0.265727501,0,0,1.11E-84,1.09E-06,0,0.000227937,0
0,1,1,0,0,1,0,0,0,0,0,0.540433925,0,0,7.25E-18,5.72E-22,0,0.000372591,0.250309864,0,0,1.11E-84,1.09E-06,0,0.000227937,0
12,20,19,9,6,8,0,0,1,0,16,0.57199211,0,0,7.25E-18,0.00231197,0,0.000372591,0.250340095,0,0,1.11E-84,0.003088427,0,0.000227937,0
6,9,8,3,3,4,0,0,1,0,3,0.570019724,0,0,7.25E-18,0.002297708,0,0.000372591,0.245926419,0,0,1.11E-84,0.000616996,0,0.000227937,0
8,6,3,2,2,4,3,0,1,0,7,0.554240631,5.36E-05,0.004449388,6.01E-15,0.001129831,0.001789817,0.000838521,0.250823785,0.000326809,0.000351267,5.09E-79,0.001467606,0.000635926,0.000726226,0
13,16,13,6,8,4,0,0,1,0,7,0.570019724,0,0,7.25E-18,0.002350353,0,0.000372591,0.257776837,0,0,1.11E-84,0.001355443,0,0.000227937,0
19,25,19,9,13,4,0,0,1,0,13,0.570019724,0,0,7.25E-18,0.002350353,0,0.000372591,0.269990024,0,0,1.11E-84,0.00189353,0,0.000227937,0
11,19,14,7,10,4,0,0,1,0,14,0.570019724,0,0,7.25E-18,0.002350353,0,0.000372591,0.255297923,0,0,1.11E-84,0.001434027,0,0.000227937,0
13,21,15,7,12,4,0,0,1,0,16,0.570019724,0,0,7.25E-18,0.002350353,0,0.000372591,0.256204843,0,0,1.11E-84,0.001573707,0,0.000227937,0
14,18,15,7,9,4,0,0,1,0,9,0.570019724,0,0,7.25E-18,0.002350353,0,0.000372591,0.255237462,0,0,1.11E-84,0.001344213,0,0.000227937,0
7,10,7,3,5,4,0,0,1,0,7,0.570019724,0,0,7.25E-18,0.002350353,0,0.000372591,0.257776837,0,0,1.11E-84,0.001355443,0,0.000227937,0
17,21,17,8,11,4,0,0,1,0,10,0.570019724,0,0,7.25E-18,0.002350353,0,0.000372591,0.257837299,0,0,1.11E-84,0.001445256,0,0.000227937,0
13,20,15,7,11,4,0,0,1,0,15,0.570019724,0,0,7.25E-18,0.002350353,0,0.000372591,0.257837299,0,0,1.11E-84,0.001481506,0,0.000227937,0
17,23,19,9,12,4,0,0,1,0,12,0.570019724,0,0,7.25E-18,0.002350353,0,0.000372591,0.252758548,0,0,1.11E-84,0.001386547,0,0.000227937,0
13,19,15,7,10,4,0,0,1,0,14,0.570019724,0,0,7.25E-18,0.002350353,0,0.000372591,0.252819009,0,0,1.11E-84,0.001440111,0,0.000227937,0
3,4,3,1,1,4,0,0,1,0,1,0.570019724,0,0,7.25E-18,0.002350353,0,0.000372591,0.257776837,0,0,1.11E-84,0.001282944,0,0.000227937,0
5,12,8,4,6,4,0,0,1,0,11,0.570019724,0,0,7.25E-18,0.002350353,0,0.000372591,0.255297923,0,0,1.11E-84,0.001397777,0,0.000227937,0
13,15,13,6,7,4,0,0,1,0,4,0.570019724,0,0,7.25E-18,0.002350353,0,0.000372591,0.264911273,0,0,1.11E-84,0.001653574,0,0.000227937,0
20,11,8,4,5,3,13,0,1,0,10,0.554240631,0.000116747,0.014460512,2.17E-15,0.001129831,0.00756547,0.00174519,0.239064059,9.66E-05,0.000292814,2.57E-80,0.001730853,0.003290393,0.001264593,0
2,5,5,0,1,5,0,0,1,0,4,0.003944773,0,0,7.25E-18,1.14E-05,0,0.000372591,0.005804287,3.43E-05,0.001492969,8.43E-25,2.66E-10,6.65E-08,0.002340624,0
1,3,2,1,1,2,5,0,1,0,2,0.00591716,1.05E-05,0.005561735,8.41E-16,5.69E-06,1.43E-06,0.001797982,0.007073974,9.37E-05,0.001644562,1.09E-24,2.85E-11,2.71E-11,0.004690984,0
2,14,14,0,8,7,10,1,2,10,18,0.001972387,1.42E-05,0.01392852,9.73E-10,5.69E-06,0.000626888,0.020712262,0.006650745,0.000339402,0.002208606,4.59E-25,2.71E-10,2.09E-07,0.003989516,0
14,7,7,0,3,3,8,0,0,2,3,0.001972387,7.43E-06,0.012321383,9.73E-10,5.71E-06,0.000624036,0.020180966,0.005078751,0.00029357,0.001614752,1.27E-24,5.42E-10,1.67E-08,0.010273735,0
0,3,3,0,0,4,0,0,0,0,2,0.01183432,0,0,7.25E-18,1.30E-08,0,0.000372591,0.013482874,0,0.00094265,4.63E-25,1.39E-13,2.99E-11,0.001001619,0
