NumAttr,NumOps,NumPubOps,Setters,Getters,Dep_Out,Dep_In,EC_Attr,IC_Attr,EC_Par,IC_Par,Barycenter,Betweenness,Closeness,Eigenvector,HITS.hub,HITS.authority,PageRank,Barycenter-W,Betweenness-W,Closeness-W,Eigenvector-W,HITS.hub-W,HITS.authority-W,PageRank-W,KeyDesign
1,2,1,0,1,4,0,0,1,0,4,0,0,0,2.29E-53,0,0,0.000396304,0.21093047,0,0.005359965,1.13E-06,1.17E-07,3.81E-06,0.000286658,0
8,15,11,2,2,25,1,1,6,1,13,0.422832981,0.000550541,0.041097612,0.00023904,1.86E-05,1.56E-06,0.000570986,0.144925864,0.00302932,0.006229376,7.59E-05,0.000360054,6.28E-05,0.000413063,0
5,2,0,0,0,2,2,1,2,4,2,0.510218464,0.000118786,0.032419035,1.37E-05,5.94E-06,1.10E-06,0.000953351,0.169296299,3.20E-05,0.006338897,5.24E-06,3.04E-05,0.000107921,0.000758871,0
2,1,0,0,0,1,0,1,1,0,1,0,0,0,2.29E-53,0,0,0.000396304,0,0,0.005509293,1.85E-07,0,1.53E-05,0.000326379,0
4,2,1,0,0,3,0,0,1,0,3,0.610288936,0,0,2.29E-53,3.09E-08,0,0.000396304,0.166559759,2.53E-06,0.004470247,3.92E-07,0.00045198,3.23E-05,0.000380947,0
4,19,17,2,11,8,0,0,2,0,14,0.434108527,0,0,2.29E-53,1.72E-05,0,0.000396304,0.179351814,0.002090182,0.006905604,8.76E-06,0.001018471,3.98E-05,0.000753207,0
0,1,1,0,0,2,0,0,0,0,1,0,0,0,2.29E-53,0,0,0.000396304,0.208600027,0,0.006703976,0.000101062,1.42E-06,2.88E-05,0.000299622,0
0,2,2,0,0,3,0,0,0,0,4,0.429175476,0,0,2.29E-53,8.44E-06,0,0.000396304,0.16070827,0.000609304,0.007238703,5.05E-05,0.000736494,1.44E-05,0.000288588,0
1,6,6,0,0,3,0,0,1,0,6,0.002818887,0,0,2.29E-53,7.43E-06,0,0.000396304,0.002491959,0,0.007261865,5.05E-05,1.08E-05,1.44E-05,0.000288588,0
4,2,1,0,0,4,0,0,3,0,3,0.446793517,0,0,2.29E-53,1.35E-05,0,0.000396304,0.167238125,2.53E-06,0.006520751,0.000121274,8.40E-05,3.45E-05,0.000304035,0
7,14,9,0,5,18,0,0,5,0,18,0.347427766,0,0,2.29E-53,0.00018157,0,0.000396304,0.163938587,0.002909902,0.007858457,0.008133,0.003263798,0.000345358,0.001126183,0
1,5,3,0,0,4,1,1,1,0,7,0.426356589,1.68E-06,0.000917431,1.65E-51,1.15E-05,3.34E-05,0.000438421,0.169877756,6.44E-05,0.006085929,0.000171805,0.000419731,4.89E-05,0.000315069,0
1,7,4,0,1,7,2,1,1,0,11,0.088090204,3.37E-06,0.001834862,3.28E-51,0.00051776,0.000409969,0.000576007,0.027909939,0.003412777,0.003381625,4.45E-07,5.80E-08,1.28E-08,0.000331132,0
1,1,0,0,1,2,5,0,1,4,1,0,0,0.004587156,8.16E-51,0,9.78E-05,0.001856391,0,0,0.003790275,2.89E-07,0,3.86E-09,0.001446305,0
0,4,3,0,2,3,0,0,0,0,4,0.000704722,0,0,2.29E-53,2.73E-06,0,0.000396304,2.77E-05,4.21E-07,0.003011503,7.46E-08,6.79E-12,3.07E-11,0.000295689,0
0,5,4,0,2,3,0,0,0,0,6,0.000704722,0,0,2.29E-53,2.73E-06,0,0.000396304,2.77E-05,4.21E-07,0.003011503,7.46E-08,6.79E-12,3.07E-11,0.000295689,0
0,2,1,0,1,2,0,0,0,0,1,0.000704722,0,0,2.29E-53,2.73E-06,0,0.000396304,2.77E-05,0,0.003521037,3.13E-07,6.79E-12,9.00E-09,0.000285952,0
0,1,0,0,0,2,0,1,0,2,1,0,0,0,2.29E-53,0,0,0.000396304,4.61E-05,0.000427124,0.002416881,3.11E-07,0,1.28E-10,0.000353114,0
1,2,2,0,1,2,0,0,1,0,2,0,0,0,2.29E-53,0,0,0.000396304,0,0,0.002306349,3.86E-09,0,0,0.000577804,0
14,49,29,2,14,16,2,2,7,2,51,0.11205074,6.74E-06,0.00206422,1.17E-49,0.000120707,0.000409464,0.000708566,0.02568102,0.003014718,0.003252318,5.00E-06,2.91E-09,1.44E-07,0.00044786,0
8,22,18,1,7,16,0,0,6,0,21,0.083861875,0,0,2.29E-53,0.001707884,0,0.000396304,0.026179412,0.005563559,0.00385831,2.10E-05,8.51E-07,2.68E-06,0.000376936,0
